seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr3	14990112	14990192	81	*	X08143	100505641	14961857	14989948	28092	-	163	upstream	163	FGD5-AS1
chr3	15247468	15247774	307	*	X08144	23473	15247733	15294423	46691	+	0	overlapStart	0	CAPN7
chr3	15247468	15247774	307	*	X08144	344875	15206869	15247466	40598	-	1	upstream	1	COL6A4P1
chr3	15643074	15643529	456	*	X08145	26061	15529713	15643130	113418	-	0	overlapStart	0	HACL1
chr3	15643074	15643529	456	*	X08145	686	15643140	15687325	44186	+	0	overlapStart	0	BTD
chr3	16306476	16306554	79	*	X08146	285381	16298568	16306496	7929	-	0	overlapStart	0	DPH3
chr3	16306476	16306554	79	*	X08146	92106	16306667	16378868	72202	+	112	upstream	112	OXNAD1
chr3	16306615	16306744	130	*	X08147	285381	16298568	16306496	7929	-	118	upstream	118	DPH3
chr3	16306615	16306744	130	*	X08147	92106	16306667	16378868	72202	+	0	overlapStart	0	OXNAD1
chr3	17784053	17784523	471	*	X08148	9779	17198654	17784240	585587	-	0	overlapStart	0	TBC1D5
chr3	19988397	19988853	457	*	X08149	151651	19920966	19988501	67536	-	0	overlapStart	0	EFHB
chr3	19988397	19988853	457	*	X08149	5868	19988572	20026667	38096	+	0	overlapStart	0	RAB5A
chr3	20227743	20227939	197	*	X08150	151648	20202085	20227724	25640	-	18	upstream	18	SGO1
chr3	23958398	23958526	129	*	X08151	6138	23958295	23965187	6893	+	0	inside	102	RPL15
chr3	23958582	23958717	136	*	X08152	6138	23958295	23965187	6893	+	0	inside	286	RPL15
chr3	23987244	23987813	570	*	X08153	28512	23933572	23988053	54482	-	0	inside	239	NKIRAS1
chr3	25706375	25706606	232	*	X08154	100616477	25706367	25706430	64	-	0	overlapStart	0	MIR4442
chr3	25706375	25706606	232	*	X08154	7155	25639396	25706430	67035	-	0	overlapStart	0	TOP2B
chr3	27526108	27526289	182	*	X08155	9497	27414212	27525911	111700	-	196	upstream	196	SLC4A7
chr3	27525794	27525997	204	*	X08156	9497	27414212	27525911	111700	-	0	overlapStart	0	SLC4A7
chr3	31573748	31574406	659	*	X08157	201595	31574491	31677556	103066	+	84	upstream	84	STT3B
chr3	32022693	32023407	715	*	X08158	114884	31699403	32023342	323940	-	0	overlapStart	0	OSBPL10
chr3	32022693	32023407	715	*	X08158	344787	32023266	32033228	9963	+	0	overlapStart	0	ZNF860
chr3	32147831	32147941	111	*	X08159	23171	32148003	32210207	62205	+	61	upstream	61	GPD1L
chr3	32148088	32148150	63	*	X08160	23171	32148003	32210207	62205	+	0	inside	84	GPD1L
chr3	32612269	32612528	260	*	X08161	51143	32567463	32612366	44904	-	0	overlapStart	0	DYNC1LI1
chr3	32726474	32726817	344	*	X08162	25904	32726637	32815367	88731	+	0	overlapStart	0	CNOT10
chr3	33481747	33482309	563	*	X08164	7342	33429829	33481897	52069	-	0	overlapStart	0	UBP1
chr3	37034446	37035062	617	*	X08166	4292	37034841	37107380	72540	+	0	overlapStart	0	MLH1
chr3	37034446	37035062	617	*	X08166	9852	37027357	37034795	7439	-	0	overlapStart	0	EPM2AIP1
chr3	37217710	37217992	283	*	X08167	9209	37094117	37217851	123735	-	0	overlapStart	0	LRRFIP2
chr3	38178533	38178656	124	*	X08169	30	38164201	38178733	14533	-	0	inside	76	ACAA1
chr3	38178533	38178656	124	*	X08169	4615	38179969	38184512	4544	+	1312	upstream	1312	MYD88
chr3	38178780	38178935	156	*	X08170	30	38164201	38178733	14533	-	46	upstream	46	ACAA1
chr3	38178780	38178935	156	*	X08170	4615	38179969	38184512	4544	+	1033	upstream	1033	MYD88
chr3	38206367	38207133	767	*	X08171	9943	38207026	38296979	89954	+	0	overlapStart	0	OXSR1
chr3	40351005	40351041	37	*	X08175	10289	40351173	40353915	2743	+	131	upstream	131	EIF1B
chr3	40351005	40351041	37	*	X08175	440952	40214638	40351189	136552	-	0	inside	147	EIF1B-AS1
chr3	40351134	40351379	246	*	X08176	10289	40351173	40353915	2743	+	0	overlapStart	0	EIF1B
chr3	40351134	40351379	246	*	X08176	440952	40214638	40351189	136552	-	0	overlapStart	0	EIF1B-AS1
chr3	40494539	40494789	251	*	X08177	285266	40432442	40494799	62358	-	0	inside	9	ENTPD3-AS1
chr3	40494865	40494970	106	*	X08178	285266	40432442	40494799	62358	-	65	upstream	65	ENTPD3-AS1
chr3	42003519	42004074	556	*	X08179	54986	41288090	42003660	715571	-	0	overlapStart	0	ULK4
chr3	42632063	42632359	297	*	X08180	51188	42632298	42636490	4193	+	0	overlapStart	0	SS18L2
chr3	42641834	42642229	396	*	X08181	4820	42642147	42690233	48087	+	0	overlapStart	0	NKTR
chr3	42845866	42846168	303	*	X08182	1238	42846246	42941826	95581	+	77	upstream	77	ACKR2
chr3	42845866	42846168	303	*	X08182	25994	42824400	42846027	21628	-	0	overlapStart	0	HIGD1A
chr3	43327783	43328080	298	*	X08183	54861	43328004	43392634	64631	+	0	overlapStart	0	SNRK
chr3	43663780	43663911	132	*	X08184	55129	43407818	43663560	255743	-	219	upstream	219	ANO10
chr3	43663409	43663504	96	*	X08185	55129	43407818	43663560	255743	-	0	inside	55	ANO10
chr3	45730589	45730997	409	*	X08187	22908	45730754	45786900	56147	+	0	overlapStart	0	SACM1L
chr3	45730589	45730997	409	*	X08187	644714	45719657	45730374	10718	-	214	upstream	214	LIMD1-AS1
chr3	47021032	47021032	1	*	X08190	23218	47021173	47051194	30022	+	140	upstream	140	NBEAL2
chr3	47422110	47422616	507	*	X08191	25930	47422491	47454931	32441	+	0	overlapStart	0	PTPN23
chr3	47823305	47823734	430	*	X08192	6599	47627378	47823596	196219	-	0	overlapStart	0	SMARCC1
chr3	48130267	48130837	571	*	X08193	4134	47892180	48130769	238590	-	0	overlapStart	0	MAP4
chr3	48229844	48230021	178	*	X08194	993	48198668	48229801	31134	-	42	upstream	42	CDC25A
chr3	48282553	48282788	236	*	X08195	51385	48282596	48329115	46520	+	0	overlapStart	0	ZNF589
chr3	48481412	48481745	334	*	X08197	51372	48481686	48485537	3852	+	0	overlapStart	0	TMA7
chr3	48481412	48481745	334	*	X08197	79714	48473580	48481529	7950	-	0	overlapStart	0	CCDC51
chr3	48672844	48672898	55	*	X08204	65010	48663156	48672926	9771	-	0	inside	27	SLC26A6
chr3	48936059	48936529	471	*	X08206	788	48894356	48936426	42071	-	0	overlapStart	0	SLC25A20
chr3	49044569	49044917	349	*	X08207	11180	49044637	49053386	8750	+	0	overlapStart	0	WDR6
chr3	49058929	49059324	396	*	X08208	406966	49058051	49058142	92	-	786	upstream	786	MIR191
chr3	49058929	49059324	396	*	X08208	494337	49057581	49057667	87	-	1261	upstream	1261	MIR425
chr3	49058929	49059324	396	*	X08208	55152	49052921	49058504	5584	-	424	upstream	424	DALRD3
chr3	49059359	49059592	234	*	X08209	406966	49058051	49058142	92	-	1216	upstream	1216	MIR191
chr3	49059359	49059592	234	*	X08209	494337	49057581	49057667	87	-	1691	upstream	1691	MIR425
chr3	49059359	49059592	234	*	X08209	55152	49052921	49058504	5584	-	854	upstream	854	DALRD3
chr3	49131478	49132074	597	*	X08210	54870	49067142	49131504	64363	-	0	overlapStart	0	QRICH1
chr3	49158210	49158468	259	*	X08211	10869	49145479	49158371	12893	-	0	overlapStart	0	USP19
chr3	49449247	49449932	686	*	X08212	387	49396579	49449526	52948	-	0	overlapStart	0	RHOA
chr3	49449247	49449932	686	*	X08212	6988	49449639	49453909	4271	+	0	overlapStart	0	TCTA
chr3	49711080	49711858	779	*	X08215	327	49711435	49720934	9500	+	0	overlapStart	0	APEH
chr3	49757012	49757255	244	*	X08216	386724	49754267	49757238	2972	-	0	overlapStart	0	AMIGO3
chr3	49761247	49761726	480	*	X08217	29925	49758932	49761384	2453	-	0	overlapStart	0	GMPPB
chr3	49824119	49824237	119	*	X08218	9807	49761728	49823975	62248	-	143	upstream	143	IP6K1
chr3	49823940	49824081	142	*	X08219	9807	49761728	49823975	62248	-	0	overlapStart	0	IP6K1
chr3	49941254	49941611	358	*	X08221	4486	49924436	49941306	16871	-	0	overlapStart	0	MST1R
chr3	49977300	49977631	332	*	X08222	10180	49977477	50137484	160008	+	0	overlapStart	0	RBM6
chr3	50192303	50192326	24	*	X08223	6405	50192848	50226508	33661	+	521	upstream	521	SEMA3F
chr3	50192477	50192700	224	*	X08224	6405	50192848	50226508	33661	+	147	upstream	147	SEMA3F
chr3	50330021	50330138	118	*	X08229	7866	50325163	50330349	5187	-	0	inside	210	IFRD2
chr3	50336659	50337280	622	*	X08230	24142	50333833	50336899	3067	-	0	overlapStart	0	NAA80
chr3	50336659	50337280	622	*	X08230	8372	50330259	50336899	6641	-	0	overlapStart	0	HYAL3
chr3	50365568	50365848	281	*	X08232	11334	50362341	50365668	3328	-	0	overlapStart	0	TUSC2
chr3	50649149	50649465	317	*	X08235	1154	50643885	50649262	5378	-	0	overlapStart	0	CISH
chr3	50649149	50649465	317	*	X08235	7867	50649293	50686728	37436	+	0	overlapStart	0	MAPKAPK3
chr3	51422330	51422545	216	*	X08236	7873	51422692	51426828	4137	+	146	upstream	146	MANF
chr3	51422668	51422749	82	*	X08237	7873	51422692	51426828	4137	+	0	overlapStart	0	MANF
chr3	51428431	51428503	73	*	X08238	29890	51428699	51435336	6638	+	195	upstream	195	RBM15B
chr3	51428626	51428753	128	*	X08239	29890	51428699	51435336	6638	+	0	overlapStart	0	RBM15B
chr3	51704915	51705342	428	*	X08240	51368	51705191	51738339	33149	+	0	overlapStart	0	TEX264
chr3	51976297	51976410	114	*	X08241	10039	51976361	51982883	6523	+	0	overlapStart	0	PARP3
chr3	51976297	51976410	114	*	X08241	9136	51967442	51975957	8516	-	339	upstream	339	RRP9
chr3	52017104	52017587	484	*	X08242	84836	52002526	52017425	14900	-	0	overlapStart	0	ABHD14B
chr3	52017104	52017587	484	*	X08242	95	52017300	52023218	5919	+	0	overlapStart	0	ACY1
chr3	52091237	52091375	139	*	X08243	1849	52082937	52090461	7525	-	775	upstream	775	DUSP7
chr3	52312550	52312874	325	*	X08245	80335	52288438	52312659	24222	-	0	overlapStart	0	WDR82
chr3	52444223	52444465	243	*	X08246	51533	52444527	52457657	13131	+	61	upstream	61	PHF7
chr3	52444223	52444465	243	*	X08246	8314	52435020	52444121	9102	-	101	upstream	101	BAP1
chr3	52444537	52444785	249	*	X08247	51533	52444527	52457657	13131	+	0	inside	9	PHF7
chr3	52444537	52444785	249	*	X08247	8314	52435020	52444121	9102	-	415	upstream	415	BAP1
chr3	52570309	52570373	65	*	X08248	440957	52570621	52574586	3966	+	247	upstream	247	SMIM4
chr3	52570309	52570373	65	*	X08248	64943	52558385	52569093	10709	-	1215	upstream	1215	NT5DC2
chr3	52570630	52570741	112	*	X08249	440957	52570621	52574586	3966	+	0	inside	8	SMIM4
chr3	52570630	52570741	112	*	X08249	64943	52558385	52569093	10709	-	1536	upstream	1536	NT5DC2
chr3	53925813	53926167	355	*	X08251	58515	53919226	53925989	6764	-	0	overlapStart	0	SELENOK
chr3	57094422	57094551	130	*	X08252	353324	57094469	57109460	14992	+	0	overlapStart	0	SPATA12
chr3	57094597	57094812	216	*	X08253	353324	57094469	57109460	14992	+	0	inside	127	SPATA12
chr3	57583038	57583218	181	*	X08254	378	57557090	57583215	26126	-	0	overlapStart	0	ARF4
chr3	57583280	57583519	240	*	X08255	378	57557090	57583215	26126	-	64	upstream	64	ARF4
chr3	59035629	59035792	164	*	X08256	200844	58711287	59035758	324472	-	0	overlapStart	0	C3orf67
chr3	59035891	59035948	58	*	X08257	200844	58711287	59035758	324472	-	132	upstream	132	C3orf67
chr3	66551330	66551488	159	*	X08258	26018	66429221	66550845	121625	-	484	upstream	484	LRIG1
chr3	67048725	67048748	24	*	X08259	84541	67048727	67061632	12906	+	0	overlapStart	0	KBTBD8
chr3	72496281	72496329	49	*	X08260	23429	72423744	72495774	72031	-	506	upstream	506	RYBP
chr3	72496461	72496529	69	*	X08261	23429	72423744	72495774	72031	-	686	upstream	686	RYBP
chr3	75484258	75484332	75	*	X08263	692099	75470703	75484266	13564	-	0	overlapStart	0	FAM86DP
chr3	75484416	75485215	800	*	X08264	692099	75470703	75484266	13564	-	149	upstream	149	FAM86DP
chr3	93698700	93698748	49	*	X08265	200894	93698983	93774522	75540	+	234	upstream	234	ARL13B
chr3	93698932	93699421	490	*	X08266	200894	93698983	93774522	75540	+	0	overlapStart	0	ARL13B
chr3	93781643	93781787	145	*	X08267	200895	93776766	93782067	5302	-	0	inside	279	DHFR2
chr3	93781643	93781787	145	*	X08267	63899	93781855	93845630	63776	+	67	upstream	67	NSUN3
chr3	98241534	98241890	357	*	X08269	56650	98225321	98241910	16590	-	0	inside	19	CLDND1
chr3	98620393	98620591	199	*	X08270	131566	98514814	98620533	105720	-	0	overlapStart	0	DCBLD2
chr3	98620755	98620965	211	*	X08271	131566	98514814	98620533	105720	-	221	upstream	221	DCBLD2
chr3	99979372	99979626	255	*	X08273	55773	99979661	100044096	64436	+	34	upstream	34	TBC1D23
chr3	99979699	99980072	374	*	X08274	55773	99979661	100044096	64436	+	0	inside	37	TBC1D23
chr3	100053361	100053700	340	*	X08275	56954	100053562	100074478	20917	+	0	overlapStart	0	NIT2
chr3	100119893	100120129	237	*	X08276	348801	100120037	100175170	55134	+	0	overlapStart	0	LNP1
chr3	100119893	100120129	237	*	X08276	9868	100082303	100120242	37940	-	0	inside	112	TOMM70
chr3	100211163	100211319	157	*	X08277	55076	100211463	100296285	84823	+	143	upstream	143	TMEM45A
chr3	100211475	100211501	27	*	X08278	55076	100211463	100296285	84823	+	0	inside	11	TMEM45A
chr3	100428068	100428540	473	*	X08279	10342	100428134	100467811	39678	+	0	overlapStart	0	TFG
chr3	101292712	101293129	418	*	X08280	57092	101293042	101313281	20240	+	0	overlapStart	0	PCNP
chr3	101293236	101293486	251	*	X08281	57092	101293042	101313281	20240	+	0	inside	193	PCNP
chr3	101394919	101395564	646	*	X08282	100009676	101395274	101398057	2784	+	0	overlapStart	0	ZBTB11-AS1
chr3	101395948	101396291	344	*	X08283	27107	101368283	101395988	27706	-	0	overlapStart	0	ZBTB11
chr3	101405499	101405819	321	*	X08284	6152	101399934	101405563	5630	-	0	overlapStart	0	RPL24
chr3	101443296	101443750	455	*	X08285	79598	101443494	101486181	42688	+	0	overlapStart	0	CEP97
chr3	101497964	101498394	431	*	X08287	91775	101498029	101547075	49047	+	0	overlapStart	0	NXPE3
chr3	105085060	105085494	435	*	X08291	214	105085557	105295757	210201	+	62	upstream	62	ALCAM
chr3	105085650	105085769	120	*	X08292	214	105085557	105295757	210201	+	0	inside	92	ALCAM
chr3	105587647	105588450	804	*	X08293	868	105377109	105588266	211158	-	0	overlapStart	0	CBLB
chr3	107809720	107810304	585	*	X08296	961	107761941	107809935	47995	-	0	overlapStart	0	CD47
chr3	107941107	107941288	182	*	X08297	55081	107879659	107941417	61759	-	0	inside	128	IFT57
chr3	107941446	107941536	91	*	X08298	55081	107879659	107941417	61759	-	28	upstream	28	IFT57
chr3	108308262	108308719	458	*	X08299	57650	108268718	108308491	39774	-	0	overlapStart	0	CIP2A
chr3	108308262	108308719	458	*	X08299	9666	108308337	108413693	105357	+	0	overlapStart	0	DZIP3
chr3	111393107	111393404	298	*	X08300	257068	111393523	111565294	171772	+	118	upstream	118	PLCXD2
chr3	111697562	111697964	403	*	X08304	55347	111697723	111712215	14493	+	0	overlapStart	0	ABHD10
chr3	111804974	111805609	636	*	X08306	79669	111805182	111849851	44670	+	0	overlapStart	0	C3orf52
chr3	112280559	112281360	802	*	X08307	55032	112280857	112303284	22428	+	0	overlapStart	0	SLC35A5
chr3	112280559	112281360	802	*	X08307	64422	112251357	112280485	29129	-	73	upstream	73	ATG3
chr3	112709923	112710293	371	*	X08309	29083	112709800	112720221	10422	+	0	inside	122	GTPBP8
chr3	112738303	112738743	441	*	X08310	25871	112721292	112738555	17264	-	0	overlapStart	0	NEPRO
chr3	113233750	113234203	454	*	X08311	152185	113161565	113234034	72470	-	0	overlapStart	0	SPICE1
chr3	113415459	113415510	52	*	X08313	205717	113367233	113415493	48261	-	0	overlapStart	0	USF3
chr3	113415757	113415840	84	*	X08314	205717	113367233	113415493	48261	-	263	upstream	263	USF3
chr3	113464919	113465297	379	*	X08315	523	113465866	113530905	65040	+	568	upstream	568	ATP6V1A
chr3	113464919	113465297	379	*	X08315	80218	113435307	113465120	29814	-	0	overlapStart	0	NAA50
chr3	113666635	113666947	313	*	X08317	254887	113666748	113682211	15464	+	0	overlapStart	0	ZDHHC23
chr3	113775067	113775791	725	*	X08318	57577	113682984	113775460	92477	-	0	overlapStart	0	CCDC191
chr3	113775067	113775791	725	*	X08318	79691	113775582	113807268	31687	+	0	overlapStart	0	QTRT2
chr3	114866019	114866228	210	*	X08319	26137	114056947	114866127	809181	-	0	overlapStart	0	ZBTB20
chr3	114866538	114866919	382	*	X08320	26137	114056947	114866127	809181	-	410	upstream	410	ZBTB20
chr3	118959471	118960052	582	*	X08325	8702	118930587	118959752	29166	-	0	overlapStart	0	B4GALT4
chr3	119182327	119182736	410	*	X08326	55254	119147807	119182529	34723	-	0	overlapStart	0	TMEM39A
chr3	119187627	119188228	602	*	X08327	56983	119187785	119213554	25770	+	0	overlapStart	0	POGLUT1
chr3	119217148	119217629	482	*	X08328	51300	119217368	119243125	25758	+	0	overlapStart	0	TIMMDC1
chr3	119395995	119396458	464	*	X08329	10063	119388372	119396243	7872	-	0	overlapStart	0	COX17
chr3	119395995	119396458	464	*	X08329	64091	119360908	119396243	35336	-	0	overlapStart	0	POPDC2
chr3	119813005	119814736	1732	*	X08330	2932	119540802	119813264	272463	-	0	overlapStart	0	GSK3B
chr3	120067991	120068425	435	*	X08332	116064	120043576	120068186	24611	-	0	overlapStart	0	LRRC58
chr3	120314833	120315030	198	*	X08333	4710	120315128	120321258	6131	+	97	upstream	97	NDUFB4
chr3	120315104	120315385	282	*	X08334	4710	120315128	120321258	6131	+	0	overlapStart	0	NDUFB4
chr3	120461155	120461672	518	*	X08335	285282	120405528	120461384	55857	-	0	overlapStart	0	RABL3
chr3	120461155	120461672	518	*	X08335	2960	120461558	120501916	40359	+	0	overlapStart	0	GTF2E1
chr3	121468401	121468720	320	*	X08336	2804	121382046	121468614	86569	-	0	overlapStart	0	GOLGB1
chr3	121468758	121468895	138	*	X08337	2804	121382046	121468614	86569	-	143	upstream	143	GOLGB1
chr3	121554063	121554170	108	*	X08338	55840	121554034	121605373	51340	+	0	inside	28	EAF2
chr3	121554063	121554170	108	*	X08338	9657	121488610	121553926	65317	-	136	upstream	136	IQCB1
chr3	121553770	121553950	181	*	X08339	55840	121554034	121605373	51340	+	83	upstream	83	EAF2
chr3	121553770	121553950	181	*	X08339	9657	121488610	121553926	65317	-	0	overlapStart	0	IQCB1
chr3	122101928	122102162	235	*	X08340	131076	122078436	122102074	23639	-	0	overlapStart	0	CCDC58
chr3	122101928	122102162	235	*	X08340	26355	122103023	122128961	25939	+	860	upstream	860	FAM162A
chr3	122102854	122103411	558	*	X08341	131076	122078436	122102074	23639	-	779	upstream	779	CCDC58
chr3	122102854	122103411	558	*	X08341	26355	122103023	122128961	25939	+	0	overlapStart	0	FAM162A
chr3	122233343	122233958	616	*	X08342	3836	122140748	122233786	93039	-	0	overlapStart	0	KPNA1
chr3	122283045	122283401	357	*	X08344	151636	122283185	122294049	10865	+	0	overlapStart	0	DTX3L
chr3	122283045	122283401	357	*	X08344	83666	122246760	122283523	36764	-	0	inside	121	PARP9
chr3	122513812	122514080	269	*	X08345	79663	122458844	122512666	53823	-	1145	upstream	1145	HSPBAP1
chr3	122513812	122514080	269	*	X08345	84925	122513901	122599986	86086	+	0	overlapStart	0	SLC49A4
chr3	122785758	122786060	303	*	X08347	10954	122785856	122880953	95098	+	0	overlapStart	0	PDIA5
chr3	122920537	122920681	145	*	X08348	26984	122920774	122992982	72209	+	92	upstream	92	SEC22A
chr3	122920763	122921029	267	*	X08349	26984	122920774	122992982	72209	+	0	overlapStart	0	SEC22A
chr3	123303552	123304487	936	*	X08350	100506826	123304403	123349666	45264	+	0	overlapStart	0	MYLK-AS1
chr3	123303552	123304487	936	*	X08350	201562	123213363	123303924	90562	-	0	overlapStart	0	HACD2
chr3	123679981	123680429	449	*	X08352	64770	123632274	123680255	47982	-	0	overlapStart	0	CCDC14
chr3	124449085	124449488	404	*	X08354	7372	124449213	124468119	18907	+	0	overlapStart	0	UMPS
chr3	124606013	124606453	441	*	X08356	3693	124481795	124606144	124350	-	0	overlapStart	0	ITGB5
chr3	125094052	125094499	448	*	X08357	7707	124944513	125094198	149686	-	0	overlapStart	0	ZNF148
chr3	125238638	125239215	578	*	X08360	8723	125165488	125239058	73571	-	0	overlapStart	0	SNX4
chr3	125314019	125314734	716	*	X08361	114885	125247702	125314381	66680	-	0	overlapStart	0	OSBPL11
chr3	125634544	125635070	527	*	X08363	100125556	125635444	125648867	13424	+	373	upstream	373	FAM86JP
chr3	125635411	125635589	179	*	X08364	100125556	125635444	125648867	13424	+	0	overlapStart	0	FAM86JP
chr3	126194303	126194884	582	*	X08367	79364	126156444	126194762	38319	-	0	overlapStart	0	ZXDC
chr3	127309317	127310202	886	*	X08371	131601	127291907	127309602	17696	-	0	overlapStart	0	TPRA1
chr3	127316945	127317385	441	*	X08372	4171	127317200	127341278	24079	+	0	overlapStart	0	MCM2
chr3	127391529	127391673	145	*	X08373	80325	127391781	127399769	7989	+	107	upstream	107	ABTB1
chr3	127391845	127391942	98	*	X08374	80325	127391781	127399769	7989	+	0	inside	63	ABTB1
chr3	127770841	127771114	274	*	X08375	29927	127771212	127790526	19315	+	97	upstream	97	SEC61A1
chr3	127771202	127771433	232	*	X08376	29927	127771212	127790526	19315	+	0	overlapStart	0	SEC61A1
chr3	128399415	128399926	512	*	X08383	6184	128338813	128399918	61106	-	0	overlapStart	0	RPN1
chr3	128444797	128445334	538	*	X08384	7879	128444979	128533641	88663	+	0	overlapStart	0	RAB7A
chr3	128598162	128598581	420	*	X08385	28976	128598333	128631957	33625	+	0	overlapStart	0	ACAD9
chr3	128712691	128712915	225	*	X08386	57501	128628709	128712986	84278	-	0	inside	70	KIAA1257
chr3	128840721	128841162	442	*	X08389	339122	128806412	128840993	34582	-	0	overlapStart	0	RAB43
chr3	128902542	128903028	487	*	X08390	7555	128886658	128902810	16153	-	0	overlapStart	0	CNBP
chr3	128968263	128968551	289	*	X08393	22820	128968453	128996616	28164	+	0	overlapStart	0	COPG1
chr3	128997368	128997936	569	*	X08394	56941	128997684	129024135	26452	+	0	overlapStart	0	HMCES
chr3	129158695	129159255	561	*	X08396	55764	129158968	129239191	80224	+	0	overlapStart	0	IFT122
chr3	129158695	129159255	561	*	X08396	8930	129149787	129159022	9236	-	0	overlapStart	0	MBD4
chr3	129612401	129612570	170	*	X08400	100507032	129612714	129627755	15042	+	143	upstream	143	TMCC1-AS1
chr3	129612401	129612570	170	*	X08400	23023	129366635	129612419	245785	-	0	overlapStart	0	TMCC1
chr3	129612693	129612915	223	*	X08401	100507032	129612714	129627755	15042	+	0	overlapStart	0	TMCC1-AS1
chr3	129612693	129612915	223	*	X08401	23023	129366635	129612419	245785	-	273	upstream	273	TMCC1
chr3	129830183	129830401	219	*	X08402	729375	129816625	129830276	13652	-	0	overlapStart	0	FAM86HP
chr3	129831030	129831275	246	*	X08403	729375	129816625	129830276	13652	-	753	upstream	753	FAM86HP
chr3	130745354	130745859	506	*	X08405	28990	130732721	130745646	12926	-	0	overlapStart	0	ASTE1
chr3	130745354	130745859	506	*	X08405	79858	130745694	131069309	323616	+	0	overlapStart	0	NEK11
chr3	131100254	131100432	179	*	X08406	131870	131100515	131107674	7160	+	82	upstream	82	NUDT16
chr3	131100254	131100432	179	*	X08406	339874	131043936	131100319	56384	-	0	overlapStart	0	LOC339874
chr3	131100612	131100784	173	*	X08407	131870	131100515	131107674	7160	+	0	inside	96	NUDT16
chr3	131100612	131100784	173	*	X08407	339874	131043936	131100319	56384	-	292	upstream	292	LOC339874
chr3	132135921	132136495	575	*	X08410	23317	132136553	132257876	121324	+	57	upstream	57	DNAJC13
chr3	132441095	132441335	241	*	X08411	27031	132399453	132441303	41851	-	0	overlapStart	0	NPHP3
chr3	132441095	132441335	241	*	X08411	348808	132441186	132593050	151865	+	0	overlapStart	0	NPHP3-AS1
chr3	132441780	132441953	174	*	X08412	27031	132399453	132441303	41851	-	476	upstream	476	NPHP3
chr3	133291947	133292158	212	*	X08413	55573	133292434	133309118	16685	+	275	upstream	275	CDV3
chr3	133292392	133292665	274	*	X08414	55573	133292434	133309118	16685	+	0	overlapStart	0	CDV3
chr3	133969559	133969927	369	*	X08417	6259	133875978	133969586	93609	-	0	overlapStart	0	RYK
chr3	134093906	134094539	634	*	X08424	51421	134074190	134094259	20070	-	0	overlapStart	0	AMOTL2
chr3	134204516	134205348	833	*	X08426	25847	134196546	134204865	8320	-	0	overlapStart	0	ANAPC13
chr3	134204516	134205348	833	*	X08426	80254	134204575	134293855	89281	+	0	overlapStart	0	CEP63
chr3	135684481	135685082	602	*	X08428	5523	135684515	135866752	182238	+	0	overlapStart	0	PPP2R3A
chr3	135914695	135915962	1268	*	X08429	55167	135867760	135914688	46929	-	6	upstream	6	MSL2
chr3	135969049	135969620	572	*	X08430	5096	135969167	136056737	87571	+	0	overlapStart	0	PCCB
chr3	136471076	136471753	678	*	X08431	10274	136055999	136471245	415247	-	0	overlapStart	0	STAG1
chr3	136580792	136581332	541	*	X08432	4690	136581050	136667968	86919	+	0	overlapStart	0	NCK1
chr3	138312923	138313494	572	*	X08433	80321	138213187	138313129	99943	-	0	overlapStart	0	CEP70
chr3	139108318	139108799	482	*	X08438	9276	139076433	139108522	32090	-	0	overlapStart	0	COPB2
chr3	140660405	140660779	375	*	X08439	55186	140660662	140698785	38124	+	0	overlapStart	0	SLC25A36
chr3	140950727	140950738	12	*	X08440	92370	140950682	141013486	62805	+	0	inside	44	PXYLP1
chr3	141456831	141457005	175	*	X08443	9616	141457051	141465645	8595	+	45	upstream	45	RNF7
chr3	141457046	141457271	226	*	X08444	9616	141457051	141465645	8595	+	0	overlapStart	0	RNF7
chr3	141594779	141595395	617	*	X08445	483	141595470	141645382	49913	+	74	upstream	74	ATP1B3
chr3	141595450	141595751	302	*	X08446	483	141595470	141645382	49913	+	0	overlapStart	0	ATP1B3
chr3	141868199	141868657	459	*	X08448	7029	141663270	141868386	205117	-	0	overlapStart	0	TFDP2
chr3	141944209	141944620	412	*	X08449	256356	141876369	141944449	68081	-	0	overlapStart	0	GK5
chr3	142166733	142167078	346	*	X08450	54464	142025449	142166853	141405	-	0	overlapStart	0	XRN1
chr3	142297362	142298019	658	*	X08451	545	142168077	142297668	129592	-	0	overlapStart	0	ATR
chr3	142314953	142315426	474	*	X08452	5357	142315229	142432505	117277	+	0	overlapStart	0	PLS1
chr3	142720232	142720442	211	*	X08453	100289361	142719687	142720309	623	-	0	overlapStart	0	LOC100289361
chr3	142720232	142720442	211	*	X08453	23350	142720372	142779567	59196	+	0	overlapStart	0	U2SURP
chr3	143690534	143691083	550	*	X08454	205428	143690640	143711210	20571	+	0	overlapStart	0	DIPK2A
chr3	146262251	146262743	493	*	X08455	5359	146232967	146262628	29662	-	0	overlapStart	0	PLSCR1
chr3	148709167	148709396	230	*	X08457	2992	148709195	148745456	36262	+	0	overlapStart	0	GYG1
chr3	148847236	148847595	360	*	X08458	84343	148847371	148891305	43935	+	0	overlapStart	0	HPS3
chr3	149095361	149095794	434	*	X08460	4071	149086805	149095568	8764	-	0	overlapStart	0	TM4SF1
